SSYUKKA,SYUKKASAKI,SYUKKAKOKU,UKEIRE,HINBAN,NONYUHIBIN,SMAKER,SKOKU,SEBANGO,PLANKANBANSU,SAKUSEITIME,移動工数,高さ,サイズ種類,ストア,納入先,引取済,登録日時,登録者,入車時間,_truck_key,_has_special_hinban,ローカルグループ番号,山通番,グループ番号,グルーピング番号
02N,2982,2,07,617416014000,2026091010,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:32Z,"Kotani, Miki/小谷 美輝",09:25,09:25,False,3.0,556,,
02N,8482,W,B7,537214206090,2026091110,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-10T10:50:32Z,"Kotani, Miki/小谷 美輝",22:41,22:41,False,1.0,557,,
02N,2982,2,07,631426010000,2026090710,1000,N,443,1,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:40Z,"Kotani, Miki/小谷 美輝",09:25,09:25,True,1.0,558,,
02N,2982,2,07,617426014000,2026091010,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:36Z,"Kotani, Miki/小谷 美輝",09:25,09:25,False,4.0,559,,
02N,2982,2,07,617766003000,2026090810,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-10T10:51:39Z,"Kotani, Miki/小谷 美輝",09:25,09:25,False,1.0,560,,
02N,2982,2,W5,671466020000,2026090710,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:45Z,"Kotani, Miki/小谷 美輝",09:25,09:25,False,1.0,561,,
02N,2982,2,07,617766003000,2026090710,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-10T10:51:39Z,"Kotani, Miki/小谷 美輝",09:25,09:25,False,1.0,561,,
02N,2982,2,06,486236006000,2026090711,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-10T10:51:20Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,2.0,562,,
02N,2982,2,06,486216006000,2026090711,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-10T10:51:16Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,2.0,562,,
02N,2982,2,07,616236014000,2026090711,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-10T10:51:28Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,2.0,562,,
02N,2982,2,07,616246010000,2026090711,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-10T10:51:29Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,3.0,563,,
02N,2982,2,07,617416014000,2026090711,1000,N,437,2,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:31Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,3.0,563,,
02N,2982,2,07,617416014000,2026090711,1000,N,437,2,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:31Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,3.0,563,,
02N,2982,2,06,486246006000,2026090811,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:22Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,1.0,564,,
02N,2982,2,06,486216006000,2026090811,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-10T10:51:16Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,1.0,564,,
02N,2982,2,07,616236014000,2026090811,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-10T10:51:28Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,1.0,564,,
02N,2982,2,07,616246010000,2026090811,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-10T10:51:29Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,2.0,565,,
02N,2982,2,07,617416014000,2026090811,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:32Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,2.0,565,,
02N,2982,2,07,617426014000,2026090811,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:35Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,2.0,565,,
02N,2982,2,06,486246006000,2026090911,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:23Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,2.0,566,,
02N,2982,2,06,486236006000,2026090911,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-10T10:51:21Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,2.0,566,,
02N,2982,2,06,486226006000,2026090911,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-10T10:51:18Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,2.0,566,,
02N,2982,2,06,486216006000,2026090911,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-10T10:51:17Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,3.0,567,,
02N,2982,2,07,631436012000,2026090911,1000,N,445,1,,72.909,515,1,Q10-A-7,日野,未,2026-09-10T10:51:43Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,3.0,567,,
02N,2982,2,07,616236014000,2026090911,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-10T10:51:28Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,3.0,567,,
02N,2982,2,07,616246010000,2026090911,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-10T10:51:30Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,3.0,567,,
02N,2982,2,07,617416014000,2026090911,1000,N,437,2,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:32Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,4.0,568,,
02N,2982,2,07,617416014000,2026090911,1000,N,437,2,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:32Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,4.0,568,,
02N,2982,2,07,617426014000,2026090911,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:36Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,4.0,568,,
02N,2982,2,06,486246006000,2026091011,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:23Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,2.0,569,,
02N,2982,2,06,486226006000,2026091011,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-10T10:51:19Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,2.0,569,,
02N,2982,2,07,616236014000,2026091011,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-10T10:51:29Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,2.0,569,,
02N,2982,2,07,616246010000,2026091011,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-10T10:51:30Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,3.0,570,,
02N,2982,2,07,617416014000,2026091011,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:32Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,3.0,570,,
02N,2982,2,07,617426014000,2026091011,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:36Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,3.0,570,,
02N,2982,2,07,631426010000,2026091011,1000,N,443,1,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:42Z,"Kotani, Miki/小谷 美輝",11:06,11:06,True,1.0,571,,
02N,2982,2,07,5831160F1000,2026090711,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-10T10:51:24Z,"Kotani, Miki/小谷 美輝",11:06,11:06,,,572,11.0,
02N,2982,2,07,5831160F1000,2026090911,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-10T10:51:26Z,"Kotani, Miki/小谷 美輝",11:06,11:06,,,572,11.0,
02N,2982,2,07,5831160F1000,2026091011,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-10T10:51:26Z,"Kotani, Miki/小谷 美輝",11:06,11:06,,,573,12.0,
02N,2982,2,07,5831160F4000,2026090711,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-10T10:51:26Z,"Kotani, Miki/小谷 美輝",11:06,11:06,,,573,12.0,
02N,2982,2,07,5831160F4000,2026090811,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-10T10:51:27Z,"Kotani, Miki/小谷 美輝",11:06,11:06,,,574,13.0,
02N,2982,2,07,5831160F4000,2026090911,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-10T10:51:27Z,"Kotani, Miki/小谷 美輝",11:06,11:06,,,574,13.0,
02N,2982,2,07,5831160F4000,2026091011,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-10T10:51:27Z,"Kotani, Miki/小谷 美輝",11:06,11:06,,,575,14.0,
02N,2982,2,W5,671456020000,2026090711,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-10T10:51:44Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,1.0,576,,
02N,2982,2,W5,671466020000,2026090711,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:46Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,1.0,576,,
02N,2982,2,07,617756002000,2026090711,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-10T10:51:37Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,1.0,576,,
02N,2982,2,07,617766003000,2026090711,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-10T10:51:39Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,1.0,576,,
02N,2982,2,W5,671456020000,2026090911,1000,N,477,2,,72.915,500,21,Q10-A-22,日野,未,2026-09-10T10:51:44Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,1.0,577,,
02N,2982,2,W5,671456020000,2026090911,1000,N,477,2,,72.915,500,21,Q10-A-22,日野,未,2026-09-10T10:51:44Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,1.0,577,,
02N,2982,2,W5,671466020000,2026090911,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:46Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,1.0,577,,
02N,2982,2,07,617756002000,2026090911,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-10T10:51:37Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,1.0,577,,
02N,2982,2,07,617766003000,2026090911,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-10T10:51:39Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,2.0,578,,
02N,2982,2,07,617766004000,2026091011,1000,N,442,1,,72.9,500,21,Q10-B-A,日野,未,2026-09-10T10:51:40Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,2.0,578,,
02N,2982,2,W5,671456020000,2026091011,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-10T10:51:45Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,1.0,579,,
02N,2982,2,W5,671466020000,2026091011,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:46Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,1.0,579,,
02N,2982,2,07,617756002000,2026091011,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-10T10:51:37Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,1.0,579,,
02N,2982,2,07,617766003000,2026091011,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-10T10:51:39Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,1.0,579,,
02N,2982,2,06,486246006000,2026090712,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:22Z,"Kotani, Miki/小谷 美輝",12:05,12:05,False,2.0,580,,
02N,2982,2,06,486226006000,2026090712,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-10T10:51:18Z,"Kotani, Miki/小谷 美輝",12:05,12:05,False,2.0,580,,
02N,2982,2,07,616236014000,2026090712,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-10T10:51:28Z,"Kotani, Miki/小谷 美輝",12:05,12:05,False,2.0,580,,
02N,2982,2,07,617416014000,2026090712,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:31Z,"Kotani, Miki/小谷 美輝",12:05,12:05,False,3.0,581,,
02N,2982,2,07,617426014000,2026090712,1000,N,438,2,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:35Z,"Kotani, Miki/小谷 美輝",12:05,12:05,False,3.0,581,,
02N,2982,2,07,617426014000,2026090712,1000,N,438,2,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:35Z,"Kotani, Miki/小谷 美輝",12:05,12:05,False,3.0,581,,
02N,2982,2,06,486246006000,2026090812,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:22Z,"Kotani, Miki/小谷 美輝",12:05,12:05,False,2.0,582,,
02N,2982,2,06,486236006000,2026090812,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-10T10:51:20Z,"Kotani, Miki/小谷 美輝",12:05,12:05,False,2.0,582,,
02N,2982,2,06,486226006000,2026090812,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-10T10:51:18Z,"Kotani, Miki/小谷 美輝",12:05,12:05,False,2.0,582,,
02N,2982,2,07,616236014000,2026090812,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-10T10:51:28Z,"Kotani, Miki/小谷 美輝",12:05,12:05,False,3.0,583,,
02N,2982,2,07,616246010000,2026090812,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-10T10:51:30Z,"Kotani, Miki/小谷 美輝",12:05,12:05,False,3.0,583,,
02N,2982,2,07,617416014000,2026090812,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:32Z,"Kotani, Miki/小谷 美輝",12:05,12:05,False,3.0,583,,
02N,2982,2,06,486236006000,2026090912,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-10T10:51:21Z,"Kotani, Miki/小谷 美輝",12:05,12:05,False,2.0,584,,
02N,2982,2,06,486216006000,2026090912,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-10T10:51:17Z,"Kotani, Miki/小谷 美輝",12:05,12:05,False,2.0,584,,
02N,2982,2,07,616236014000,2026090912,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-10T10:51:28Z,"Kotani, Miki/小谷 美輝",12:05,12:05,False,2.0,584,,
02N,2982,2,07,631426010000,2026091012,1000,N,443,1,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:42Z,"Kotani, Miki/小谷 美輝",12:05,12:05,True,1.0,585,,
02N,2982,2,07,617416014000,2026090912,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:32Z,"Kotani, Miki/小谷 美輝",12:05,12:05,False,3.0,585,,
02N,2982,2,07,617426014000,2026090912,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:36Z,"Kotani, Miki/小谷 美輝",12:05,12:05,False,3.0,585,,
02N,2982,2,06,486246006000,2026091012,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:23Z,"Kotani, Miki/小谷 美輝",12:05,12:05,False,2.0,586,,
02N,2982,2,06,486236006000,2026091012,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-10T10:51:21Z,"Kotani, Miki/小谷 美輝",12:05,12:05,False,2.0,586,,
02N,2982,2,06,486216006000,2026091012,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-10T10:51:17Z,"Kotani, Miki/小谷 美輝",12:05,12:05,False,2.0,586,,
02N,2982,2,07,616236014000,2026091012,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-10T10:51:29Z,"Kotani, Miki/小谷 美輝",12:05,12:05,False,3.0,587,,
02N,2982,2,07,617416014000,2026091012,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:32Z,"Kotani, Miki/小谷 美輝",12:05,12:05,False,3.0,587,,
02N,2982,2,07,617426014000,2026091012,1000,N,438,2,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:36Z,"Kotani, Miki/小谷 美輝",12:05,12:05,False,3.0,587,,
02N,2982,2,07,631426010000,2026090712,1000,N,443,1,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:41Z,"Kotani, Miki/小谷 美輝",12:05,12:05,True,1.0,588,,
02N,2982,2,07,5831160F1000,2026090712,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-10T10:51:24Z,"Kotani, Miki/小谷 美輝",12:05,12:05,,,589,15.0,
02N,2982,2,07,5831160F1000,2026090812,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-10T10:51:25Z,"Kotani, Miki/小谷 美輝",12:05,12:05,,,589,15.0,
02N,2982,2,07,5831160F4000,2026090812,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-10T10:51:27Z,"Kotani, Miki/小谷 美輝",12:05,12:05,,,590,16.0,
02N,2982,2,07,5831160F4000,2026091012,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-10T10:51:27Z,"Kotani, Miki/小谷 美輝",12:05,12:05,,,590,16.0,
02N,2982,2,W5,671456020000,2026091012,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-10T10:51:45Z,"Kotani, Miki/小谷 美輝",12:05,12:05,False,1.0,591,,
02N,2982,2,W5,671466020000,2026091012,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:46Z,"Kotani, Miki/小谷 美輝",12:05,12:05,False,1.0,591,,
02N,2982,2,07,617766003000,2026091012,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-10T10:51:40Z,"Kotani, Miki/小谷 美輝",12:05,12:05,False,1.0,591,,
02N,2982,2,07,617756003000,2026091012,1000,N,441,1,,72.901,500,21,Q10-B-B,日野,未,2026-09-10T10:51:39Z,"Kotani, Miki/小谷 美輝",12:05,12:05,False,1.0,591,,
02N,2982,2,06,486246006000,2026090713,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:22Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,2.0,592,,
02N,2982,2,06,486236006000,2026090713,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-10T10:51:20Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,2.0,592,,
02N,2982,2,06,486226006000,2026090713,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-10T10:51:18Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,2.0,592,,
02N,2982,2,06,486216006000,2026090713,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-10T10:51:16Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,3.0,593,,
02N,2982,2,07,616236014000,2026090713,1000,N,431,2,,72.908,500,1,Q10-B-7,日野,未,2026-09-10T10:51:28Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,3.0,593,,
02N,2982,2,07,616236014000,2026090713,1000,N,431,2,,72.908,500,1,Q10-B-7,日野,未,2026-09-10T10:51:28Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,3.0,593,,
02N,2982,2,07,616246010000,2026090713,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-10T10:51:29Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,3.0,593,,
02N,2982,2,07,631426010000,2026091013,1000,N,443,1,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:42Z,"Kotani, Miki/小谷 美輝",13:21,13:21,True,1.0,594,,
02N,2982,2,07,617416014000,2026090713,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:31Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,4.0,594,,
02N,2982,2,07,617426014000,2026090713,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:35Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,4.0,594,,
02N,2982,2,06,486216006000,2026090813,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-10T10:51:16Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,2.0,595,,
02N,2982,2,07,616246010000,2026090813,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-10T10:51:30Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,2.0,595,,
02N,2982,2,07,617416014000,2026090813,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:32Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,2.0,595,,
02N,2982,2,07,631426010000,2026090913,1000,N,443,1,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:41Z,"Kotani, Miki/小谷 美輝",13:21,13:21,True,1.0,596,,
02N,2982,2,07,617426014000,2026090813,1000,N,438,2,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:35Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,3.0,596,,
02N,2982,2,07,617426014000,2026090813,1000,N,438,2,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:35Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,3.0,596,,
02N,2982,2,06,486246006000,2026090913,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:23Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,2.0,597,,
02N,2982,2,06,486226006000,2026090913,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-10T10:51:18Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,2.0,597,,
02N,2982,2,07,616236014000,2026090913,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-10T10:51:28Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,2.0,597,,
02N,2982,2,07,616246010000,2026090913,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-10T10:51:30Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,3.0,598,,
02N,2982,2,07,617416014000,2026090913,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:32Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,3.0,598,,
02N,2982,2,07,617426014000,2026090913,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:36Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,3.0,598,,
02N,2982,2,06,486236006000,2026091013,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-10T10:51:21Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,2.0,599,,
02N,2982,2,06,486226006000,2026091013,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-10T10:51:19Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,2.0,599,,
02N,2982,2,06,486216006000,2026091013,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-10T10:51:17Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,2.0,599,,
02N,2982,2,07,631436012000,2026091013,1000,N,445,1,,72.909,515,1,Q10-A-7,日野,未,2026-09-10T10:51:43Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,3.0,600,,
02N,2982,2,07,616236014000,2026091013,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-10T10:51:29Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,3.0,600,,
02N,2982,2,07,616246010000,2026091013,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-10T10:51:30Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,3.0,600,,
02N,2982,2,07,617416014000,2026091013,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:32Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,3.0,600,,
02N,2982,2,07,617426014000,2026091013,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:36Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,4.0,601,,
02N,2982,2,07,5831160F1000,2026090813,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-10T10:51:25Z,"Kotani, Miki/小谷 美輝",13:21,13:21,,,602,17.0,
02N,2982,2,07,5831160F1000,2026090913,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-10T10:51:26Z,"Kotani, Miki/小谷 美輝",13:21,13:21,,,602,17.0,
02N,2982,2,07,5831160F1000,2026091013,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-10T10:51:26Z,"Kotani, Miki/小谷 美輝",13:21,13:21,,,603,18.0,
02N,2982,2,07,5831160F4000,2026090713,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-10T10:51:26Z,"Kotani, Miki/小谷 美輝",13:21,13:21,,,603,18.0,
02N,2982,2,07,5831160F4000,2026090913,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-10T10:51:27Z,"Kotani, Miki/小谷 美輝",13:21,13:21,,,604,19.0,
02N,2982,2,W5,671456020000,2026090713,1000,N,477,2,,72.915,500,21,Q10-A-22,日野,未,2026-09-10T10:51:44Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,1.0,605,,
02N,2982,2,W5,671456020000,2026090713,1000,N,477,2,,72.915,500,21,Q10-A-22,日野,未,2026-09-10T10:51:44Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,1.0,605,,
02N,2982,2,W5,671466020000,2026090713,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:46Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,1.0,605,,
02N,2982,2,07,617756002000,2026090713,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-10T10:51:37Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,1.0,605,,
02N,2982,2,07,617756003000,2026090713,1000,N,441,1,,72.901,500,21,Q10-B-B,日野,未,2026-09-10T10:51:38Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,2.0,606,,
02N,2982,2,07,617756003000,2026090913,1000,N,441,1,,72.901,500,21,Q10-B-B,日野,未,2026-09-10T10:51:39Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,2.0,606,,
02N,2982,2,W5,671456020000,2026090813,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-10T10:51:44Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,1.0,607,,
02N,2982,2,W5,671466020000,2026090813,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:46Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,1.0,607,,
02N,2982,2,07,617756002000,2026090813,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-10T10:51:37Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,1.0,607,,
02N,2982,2,07,617766004000,2026090813,1000,N,442,1,,72.9,500,21,Q10-B-A,日野,未,2026-09-10T10:51:40Z,"Kotani, Miki/小谷 美輝",13:21,13:21,False,1.0,607,,
